1.263157895,0.763157895,0.3,0.225
2.578947368,1.526315789,0.95,0.85
2.447368421,1.078947368,0.775,0.425
2.236842105,1.368421053,0.9,0.45
0.973684211,1.631578947,0.425,0.9
1.105263158,1.263157895,0.475,0.525
1.394736842,0.526315789,0.425,0.3
0.842105263,0.842105263,0.25,0.275
1.157894737,0.947368421,0.225,0.675
2.368421053,1.026315789,0.85,0.525
2.289473684,2.315789474,0.925,0.95
1.105263158,1.526315789,0.55,0.775
1.684210526,0.684210526,0.85,0.3
1.131578947,0.842105263,0.45,0.25
1.263157895,1.921052632,0.3,0.925
1.605263158,1.526315789,0.525,0.85
1.105263158,1.631578947,0.475,0.9
1.473684211,1.078947368,0.525,0.425
1.263157895,1.894736842,0.3,0.85
1.368421053,1.105263158,0.275,0.425
2.447368421,1.368421053,0.775,0.45
1.157894737,0.868421053,0.25,0.475
2.578947368,0.763157895,0.95,0.225
1.842105263,0.947368421,0.675,0.55
2.368421053,0.842105263,0.85,0.25
1.105263158,0.526315789,0.475,0.3
1.394736842,1.263157895,0.425,0.525
0.842105263,0.947368421,0.25,0.675
1.105263158,0.684210526,0.55,0.3
0.973684211,1.026315789,0.425,0.525
1.157894737,1.631578947,0.225,0.9
1.131578947,2.315789474,0.45,0.95
1.684210526,1.526315789,0.85,0.775
2.289473684,0.842105263,0.925,0.275
1.263157895,1.526315789,0.3,0.85
1.157894737,1.105263158,0.25,0.425
1.605263158,0.763157895,0.525,0.225
1.473684211,1.368421053,0.525,0.45
1.368421053,0.947368421,0.275,0.55
1.263157895,1.921052632,0.3,0.925
1.842105263,1.078947368,0.675,0.425
2.578947368,0.631578947,0.95,0.25
2.447368421,0.868421053,0.775,0.475
2.236842105,1.894736842,0.9,0.85
1.157894737,1.078947368,0.225,0.425
2.236842105,0.631578947,0.9,0.25
1.473684211,1.526315789,0.525,0.775
2.578947368,0.526315789,0.95,0.3
2.289473684,0.947368421,0.925,0.55
1.131578947,1.526315789,0.45,0.85
1.105263158,1.026315789,0.475,0.525
1.394736842,0.684210526,0.425,0.3
0.842105263,1.526315789,0.25,0.775
2.368421053,0.526315789,0.85,0.3
1.684210526,0.842105263,0.85,0.275
1.105263158,1.631578947,0.55,0.9
0.973684211,2.315789474,0.425,0.95
1.157894737,0.842105263,0.225,0.25
2.289473684,1.263157895,0.925,0.525
1.131578947,0.947368421,0.45,0.675
